Pathways,,,,,,,
Pathways,Activation/Inactivation/Interconversion,,,,,,
,,"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis",Polyprenyl Biosynthesis,all-trans-decaprenyl diphosphate biosynthesis,,,
,,"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis",Polyprenyl Biosynthesis,"di-trans,poly-cis-undecaprenyl phosphate biosynthesis",,,
,,"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis",Polyprenyl Biosynthesis,dodecaprenyl diphosphate biosynthesis,,,
,,"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis",Polyprenyl Biosynthesis,geranyl diphosphate biosynthesis,,,
,,"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis",Polyprenyl Biosynthesis,heptaprenyl diphosphate biosynthesis,,,
,,"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis",Polyprenyl Biosynthesis,hexaprenyl diphosphate biosynthesis,,,
,,"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis",Polyprenyl Biosynthesis,"mono-trans, poly-cis decaprenyl phosphate biosynthesis",,,
,,"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis",Polyprenyl Biosynthesis,nonaprenyl diphosphate biosynthesis I,,,
,,"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis",Polyprenyl Biosynthesis,nonaprenyl diphosphate biosynthesis II,,,
,,"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis",Polyprenyl Biosynthesis,octaprenyl diphosphate biosynthesis,,,
,,"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis",Polyprenyl Biosynthesis,polyisoprenoid biosynthesis (E. coli),,,
,,"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis",Polyprenyl Biosynthesis,tridecaprenyl diphosphate biosynthesis,,,
,,"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis",Porphyrin Compound Biosynthesis,,,,
,,"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis",Porphyrin Compound Biosynthesis,Chlorophyll Biosynthesis,,,
,,"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis",Porphyrin Compound Biosynthesis,Chlorophyll Biosynthesis,Chlorophyll a Biosynthesis,,
,,,,,,chlorophyll a biosynthesis I,
,,,,,,chlorophyll a biosynthesis II,
,,,,,,chlorophyll a biosynthesis III,
,,,,,,chlorophyll cycle,
,,,,,,superpathway of bacteriochlorophyll a biosynthesis,
,,,,,Chlorophyllide a Biosynthesis,,
,,,,,,"3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)",
,,,,,,"3,8-divinyl-chlorophyllide a biosynthesis II (anaerobic)",
,,,,,,"3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)",
,,,,,bacteriochlorophyll a biosynthesis,,
,,,,,bacteriochlorophyll b biosynthesis,,
,,,,,bacteriochlorophyll c biosynthesis,,
,,,,,bacteriochlorophyll d biosynthesis,,
,,,,,bacteriochlorophyll e biosynthesis,,
,,,,Heme Biosynthesis,,,
,,,,Heme Biosynthesis,Heme b Biosynthesis,,
,,,,,,heme b biosynthesis I (aerobic),
,,,,,,heme b biosynthesis II (oxygen-independent),
,,,,,,heme b biosynthesis III (from siroheme),
,,,,,,heme b biosynthesis IV (Gram-positive bacteria),
,,,,,,superpathay of heme b biosynthesis from glutamate,
,,,,,,superpathway of heme b biosynthesis from glycine,
,,,,,,superpathway of heme b biosynthesis from uroporphyrinogen-III,
,,,,,heme a biosynthesis,,
,,,,,heme d1 biosynthesis,,
,,,,siroheme amide biosynthesis,,,
,,,,siroheme biosynthesis,,,
,,,Quinol and Quinone Biosynthesis,,,,
,,,Quinol and Quinone Biosynthesis,"1,4-Dihydroxy-2-Naphthoate Biosynthesis",,,
,,,Quinol and Quinone Biosynthesis,"1,4-Dihydroxy-2-Naphthoate Biosynthesis","2-carboxy-1,4-naphthoquinol biosynthesis",,
,,,Quinol and Quinone Biosynthesis,"1,4-dihydroxy-6-naphthoate biosynthesis",,,
,,,Quinol and Quinone Biosynthesis,"1,4-dihydroxy-6-naphthoate biosynthesis","1,4-dihydroxy-6-naphthoate biosynthesis I",,
,,,Quinol and Quinone Biosynthesis,"1,4-dihydroxy-6-naphthoate biosynthesis","1,4-dihydroxy-6-naphthoate biosynthesis II",,
,,,Quinol and Quinone Biosynthesis,Demethylmenaquinol Biosynthesis,,,
,,,Quinol and Quinone Biosynthesis,Demethylmenaquinol Biosynthesis,Demethylmenaquinol-6 Biosynthesis,,
,,,,,,demethylmenaquinol-4 biosynthesis,
,,,,,,demethylmenaquinol-6 biosynthesis I,
,,,,,,demethylmenaquinol-6 biosynthesis II,
,,,,,,superpathway of demethylmenaquinol-6 biosynthesis I,
,,,,,,superpathway of demethylmenaquinol-6 biosynthesis II,
,,,,,Demethylmenaquinol-8 Biosynthesis,,
,,,,,,demethylmenaquinol-8 biosynthesis I,
,,,,,,demethylmenaquinol-8 biosynthesis II,
,,,,,,superpathway of demethylmenaquinol-8 biosynthesis I,
,,,,,demethylmenaquinol-9 biosynthesis,,
,,,,,superpathway of demethylmenaquinol-9 biosynthesis,,
,,,,Menaquinol Biosynthesis,,,
,,,,Menaquinol Biosynthesis,menaquinol-10 biosynthesis,,
,,,,Menaquinol Biosynthesis,menaquinol-11 biosynthesis,,
,,,,Menaquinol Biosynthesis,menaquinol-12 biosynthesis,,
,,,,Menaquinol Biosynthesis,menaquinol-13 biosynthesis,,
,,,,Menaquinol Biosynthesis,menaquinol-4 biosynthesis I,,
,,,,Menaquinol Biosynthesis,menaquinol-4 biosynthesis II,,
,,,,Menaquinol Biosynthesis,menaquinol-6 biosynthesis,,
,,,,Menaquinol Biosynthesis,menaquinol-7 biosynthesis,,
,,,,Menaquinol Biosynthesis,menaquinol-8 biosynthesis,,
,,,,Menaquinol Biosynthesis,menaquinol-9 biosynthesis,,
,,,,Menaquinol Biosynthesis,superpathway of menaquinol-10 biosynthesis,,
,,,,Menaquinol Biosynthesis,superpathway of menaquinol-11 biosynthesis,,
,,,,Menaquinol Biosynthesis,superpathway of menaquinol-12 biosynthesis,,
,,,,Menaquinol Biosynthesis,superpathway of menaquinol-13 biosynthesis,,
,,,,Menaquinol Biosynthesis,superpathway of menaquinol-6 biosynthesis I,,
,,,,Menaquinol Biosynthesis,superpathway of menaquinol-7 biosynthesis,,
,,,,Menaquinol Biosynthesis,superpathway of menaquinol-8 biosynthesis I,,
,,,,Menaquinol Biosynthesis,superpathway of menaquinol-8 biosynthesis II,,
,,,,Menaquinol Biosynthesis,superpathway of menaquinol-8 biosynthesis III,,
,,,,Menaquinol Biosynthesis,superpathway of menaquinol-9 biosynthesis,,
,,,,Phylloquinol Biosynthesis,,,
,,,,Phylloquinol Biosynthesis,phylloquinol biosynthesis,,
,,,,Phylloquinol Biosynthesis,superpathway of phylloquinol biosynthesis,,
,,,,Plastoquinol Biosynthesis,,,
,,,,Plastoquinol Biosynthesis,plastoquinol-9 biosynthesis I,,
,,,,Plastoquinol Biosynthesis,plastoquinol-9 biosynthesis II,,
,,,,Plastoquinol Biosynthesis,superpathway of plastoquinol biosynthesis,,
,,,,Rhodoquinone Biosynthesis,,,
,,,,Rhodoquinone Biosynthesis,rhodoquinone-10 biosynthesis,,
,,,,Rhodoquinone Biosynthesis,rhodoquinone-9 biosynthesis,,
,,,,Ubiquinol Biosynthesis,,,
,,,,Ubiquinol Biosynthesis,superpathway of ubiquinol-6 biosynthesis (eukaryotic),,
,,,,Ubiquinol Biosynthesis,superpathway of ubiquinol-8 biosynthesis (prokaryotic),,
,,,,Ubiquinol Biosynthesis,ubiquinol-10 biosynthesis (eukaryotic),,
,,,,Ubiquinol Biosynthesis,ubiquinol-10 biosynthesis (prokaryotic),,
,,,,Ubiquinol Biosynthesis,ubiquinol-6 biosynthesis from 4-aminobenzoate (yeast),,
,,,,Ubiquinol Biosynthesis,ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic),,
,,,,Ubiquinol Biosynthesis,ubiquinol-6 bypass biosynthesis (eukaryotic),,
,,,,Ubiquinol Biosynthesis,ubiquinol-7 biosynthesis (eukaryotic),,
,,,,Ubiquinol Biosynthesis,ubiquinol-7 biosynthesis (prokaryotic),,
,,,,Ubiquinol Biosynthesis,ubiquinol-8 biosynthesis (eukaryotic),,
,,,,Ubiquinol Biosynthesis,ubiquinol-8 biosynthesis (prokaryotic),,
,,,,Ubiquinol Biosynthesis,ubiquinol-9 biosynthesis (eukaryotic),,
,,,,Ubiquinol Biosynthesis,ubiquinol-9 biosynthesis (prokaryotic),,
,,,,8-methylmenaquinone biosynthesis,,,
,,,,beta-dihydromenaquinone-9 biosynthesis,,,
,,,,omega-sulfo-II-dihydromenaquinone-9 biosynthesis,,,
,,,,vitamin E biosynthesis (tocopherols),,,
,,,,vitamin E biosynthesis (tocotrienols),,,
,,,Reductant Biosynthesis,,,,
,,,Reductant Biosynthesis,bacillithiol biosynthesis,,,
,,,Reductant Biosynthesis,gamma-glutamyl cycle,,,
,,,Reductant Biosynthesis,glutathione amide metabolism,,,
,,,Reductant Biosynthesis,glutathione biosynthesis,,,
,,,Reductant Biosynthesis,glutathione-glutaredoxin redox reactions,,,
,,,Reductant Biosynthesis,glutathione-peroxide redox reactions,,,
,,,Reductant Biosynthesis,glutathionylspermidine biosynthesis,,,
,,,Reductant Biosynthesis,homoglutathione biosynthesis,,,
,,,Reductant Biosynthesis,mycothiol biosynthesis,,,
,,,Reductant Biosynthesis,mycothiol oxidation,,,
,,,Reductant Biosynthesis,thioredoxin pathway,,,
,,,Tetrahydrobiopterin Biosynthesis,,,,
,,,Tetrahydrobiopterin Biosynthesis,erythro-tetrahydrobiopterin biosynthesis I,,,
,,,Tetrahydrobiopterin Biosynthesis,erythro-tetrahydrobiopterin biosynthesis II,,,
,,,Tetrahydrobiopterin Biosynthesis,threo-tetrahydrobiopterin biosynthesis,,,
,,,Tetrapyrrole Biosynthesis,,,,
,,,Tetrapyrrole Biosynthesis,tetrapyrrole biosynthesis I (from glutamate),,,
,,,Tetrapyrrole Biosynthesis,tetrapyrrole biosynthesis II (from glycine),,,
,,,Vitamin Biosynthesis,,,,
,,,Vitamin Biosynthesis,Ascorbate Biosynthesis,,,
,,,Vitamin Biosynthesis,Ascorbate Biosynthesis,L-ascorbate biosynthesis I (L-galactose pathway),,
,,,Vitamin Biosynthesis,Ascorbate Biosynthesis,L-ascorbate biosynthesis II (L-gulose pathway),,
,,,Vitamin Biosynthesis,Ascorbate Biosynthesis,L-ascorbate biosynthesis III,,
,,,Vitamin Biosynthesis,Ascorbate Biosynthesis,L-ascorbate biosynthesis IV,,
,,,Vitamin Biosynthesis,Ascorbate Biosynthesis,L-ascorbate biosynthesis V,,
,,,Vitamin Biosynthesis,Ascorbate Biosynthesis,L-ascorbate biosynthesis VI (engineered pathway),,
,,,Vitamin Biosynthesis,Biotin Biosynthesis,,,
,,,Vitamin Biosynthesis,Biotin Biosynthesis,biotin biosynthesis from 8-amino-7-oxononanoate I,,
,,,Vitamin Biosynthesis,Biotin Biosynthesis,biotin biosynthesis from 8-amino-7-oxononanoate II,,
,,,Vitamin Biosynthesis,Biotin Biosynthesis,biotin biosynthesis I,,
,,,Vitamin Biosynthesis,Biotin Biosynthesis,biotin biosynthesis II,,
,,,Vitamin Biosynthesis,Cobamide Biosynthesis,,,
,,,Vitamin Biosynthesis,Cobamide Biosynthesis,Cobamide de novo Biosynthesis,,
,,,,,,"5,6-Dimethylbenzimidazole Biosynthesis",
,,,,,,Adenosylcobamide Biosynthesis,
,,,,,,,Adenosylcobalamin de novo Biosynthesis
,,,,,,,2-methyladeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP
,,,,,,,4-methylphenyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP
,,,,,,,5-hydroxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP
,,,,,,,5-methoxy-6-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP
,,,,,,,5-methoxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP
,,,,,,,5-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP
,,,,,,,adeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP
,,,,,,,adenosylcobalamin biosynthesis from adenosylcobinamide-GDP I
,,,,,,,adenosylcobalamin biosynthesis from adenosylcobinamide-GDP II
,,,,,,,benzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP
,,,,,,,phenyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP
,,,,,,Aminopropanol Phosphate Biosynthesis,
,,,,,,,aminopropanol phosphate biosynthesis I
,,,,,,,aminopropanol phosphate biosynthesis II
,,,,,,"adenosylcobinamide-GDP biosynthesis from cobyrinate a,c-diamide",
,,,,,Cobinamide Salvage,,
,,,,,,Adenosylcobalamin Salvage from Cobinamide,
,,,,,,,adenosylcobinamide-GDP salvage from cobinamide I
,,,,,,,adenosylcobinamideGDP salvage from cobinamide II
,,,,,,,superpathway of adenosylcobalamin salvage from cobinamide I
,,,,,,,superpathway of adenosylcobalamin salvage from cobinamide II
,,,,,,adenosylcobalamin salvage from cobalamin,
,,,,,,cobalamin salvage (eukaryotic),
,,,,Flavin Biosynthesis,,,
,,,,Flavin Biosynthesis,flavin biosynthesis I (bacteria and plants),,
,,,,Flavin Biosynthesis,flavin biosynthesis II (archaea),,
,,,,Flavin Biosynthesis,flavin biosynthesis III (fungi),,
,,,,Flavin Biosynthesis,flavin biosynthesis IV (mammalian),,
,,,,Flavin Biosynthesis,prenylated FMNH2 biosynthesis,,
,,,,Folate Biosynthesis,,,
,,,,Folate Biosynthesis,6-Hydroxymethyl-Dihydropterin Diphosphate Biosynthesis,,
,,,,,,6-hydroxymethyl-dihydropterin diphosphate biosynthesis I,
,,,,,,6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (Methanocaldococcus),
,,,,,,6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia),
,,,,,,6-hydroxymethyl-dihydropterin diphosphate biosynthesis IV (Plasmodium),
,,,,,,6-hydroxymethyl-dihydropterin diphosphate biosynthesis V (Pyrococcus),
,,,,,Folate Transformations,,
,,,,,,folate transformations I,
,,,,,,folate transformations II,
,,,,,4-aminobenzoate biosynthesis,,
,,,,,folate polyglutamylation,,
,,,,,glutamate removal from folates,,
,,,,,N10-formyl-tetrahydrofolate biosynthesis,,
,,,,,superpathway of tetrahydrofolate biosynthesis,,
,,,,,superpathway of tetrahydrofolate biosynthesis and salvage,,
,,,,,tetrahydrofolate biosynthesis,,
,,,,,"tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate",,
,,,,Phosphopantothenate Biosynthesis,,,
,,,,Phosphopantothenate Biosynthesis,phosphopantothenate biosynthesis I,,
,,,,Phosphopantothenate Biosynthesis,phosphopantothenate biosynthesis II,,
,,,,Phosphopantothenate Biosynthesis,phosphopantothenate biosynthesis III (archaebacteria),,
,,,,Thiamine Biosynthesis,,,
,,,,Thiamine Biosynthesis,4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis,,
,,,,,,4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis,
,,,,,,4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis (yeast),
,,,,,Thiamine Diphosphate Biosynthesis,,
,,,,,,thiamine diphosphate biosynthesis I (E. coli),
,,,,,,thiamine diphosphate biosynthesis II (Bacillus),
,,,,,,thiamine diphosphate biosynthesis III (Staphylococcus),
,,,,,,thiamine diphosphate biosynthesis IV (eukaryotes),
,,,,,Thiamine Salvage,,
,,,,,,base-degraded thiamine salvage,
,,,,,,hydroxymethylpyrimidine salvage,
,,,,,,thiamine salvage I,
,,,,,,thiamine salvage II,
,,,,,,thiamine salvage III,
,,,,,,thiamine salvage IV (yeast),
,,,,,Thiazole Biosynthesis,,
,,,,,,thiazole biosynthesis I (facultative anaerobic bacteria),
,,,,,,thiazole biosynthesis II (aerobic bacteria),
,,,,,,thiazole biosynthesis III,
,,,,,superpathway of thiamine diphosphate biosynthesis I,,
,,,,,superpathway of thiamine diphosphate biosynthesis II,,
,,,,,superpathway of thiamine diphosphate biosynthesis III (eukaryotes),,
,,,,,thiamine formation from pyrithiamine and oxythiamine (yeast),,
,,,,,thiamine triphosphate metabolism,,
,,,,Vitamin A Biosynthesis,,,
,,,,Vitamin A Biosynthesis,Visual Cycles,,
,,,,,,11-cis-3-hydroxyretinal biosynthesis,
,,,,,,the visual cycle (insects),
,,,,,,the visual cycle I (vertebrates),
,,,,,,the visual cycle II (molluscs),
,,,,,retinoate biosynthesis I,,
,,,,,retinoate biosynthesis II,,
,,,,,retinol biosynthesis,,
,,,,Vitamin B6 Biosynthesis,,,
,,,,"dehydro-D-arabinono-1,4-lactone biosynthesis",,,
,,,,phylloquinol biosynthesis,,,
,,,,superpathway of coenzyme A biosynthesis I (bacteria),,,
,,,,vitamin D3 biosynthesis,,,
,,,,vitamin E biosynthesis (tocopherols),,,
,,,,vitamin E biosynthesis (tocotrienols),,,
,,,,vitamin K-epoxide cycle,,,
,,,3-amino-3-phenylpropanoyl-CoA biosynthesis,,,,
,,,acyl carrier protein activation,,,,
,,,acyl carrier protein metabolism,,,,
,,,bis(guanylyl molybdenum cofactor) biosynthesis,,,,
,,,citrate lyase activation,,,,
,,,coenzyme B biosynthesis,,,,
,,,cytidylyl molybdenum cofactor biosynthesis,,,,
,,,factor 420 biosynthesis,,,,
,,,factor 420 polyglutamylation,,,,
,,,factor 430 biosynthesis,,,,
,,,FeMo cofactor biosynthesis,,,,
,,,flavin-N5-oxide biosynthesis,,,,
,,,guanylyl molybdenum cofactor biosynthesis,,,,
,,,malonate decarboxylase activation,,,,
,,,methanofuran biosynthesis,,,,
,,,nickel cofactor biosynthesis,,,,
,,,phycocyanobilin biosynthesis,,,,
,,,phycoerythrobilin biosynthesis I,,,,
,,,phycoerythrobilin biosynthesis II,,,,
,,,phycourobilin biosynthesis,,,,
,,,phycoviolobilin biosynthesis,,,,
,,,phytochromobilin biosynthesis,,,,
,,,pyrroloquinoline quinone biosynthesis,,,,
,,,pyruvoyl group formation from L-serine,,,,
,,,S-adenosyl-L-methionine biosynthesis,,,,
,,,tetrahydromethanopterin biosynthesis,,,,
,,,tetrahydromonapterin biosynthesis,,,,
,,,thio-molybdenum cofactor biosynthesis,,,,
,,,[2Fe-2S] iron-sulfur cluster biosynthesis,,,,
,,Fatty Acid and Lipid Biosynthesis,,,,,
,,Fatty Acid and Lipid Biosynthesis,Anandamide Biosynthesis,,,,
,,Fatty Acid and Lipid Biosynthesis,Anandamide Biosynthesis,anandamide biosynthesis I,,,
,,Fatty Acid and Lipid Biosynthesis,Anandamide Biosynthesis,anandamide biosynthesis II,,,
,,Fatty Acid and Lipid Biosynthesis,Fatty Acid Biosynthesis,,,,
,,Fatty Acid and Lipid Biosynthesis,Fatty Acid Biosynthesis,Cyclopropane Fatty Acid Biosynthesis,,,
,,Fatty Acid and Lipid Biosynthesis,Fatty Acid Biosynthesis,Cyclopropane Fatty Acid Biosynthesis,cyclopropane fatty acid (CFA) biosynthesis,,
,,Fatty Acid and Lipid Biosynthesis,Fatty Acid Biosynthesis,Cyclopropane Fatty Acid Biosynthesis,sterculate biosynthesis,,
,,Fatty Acid and Lipid Biosynthesis,Fatty Acid Biosynthesis,Epoxylated Fatty Acid Biosynthesis,,,
,,Fatty Acid and Lipid Biosynthesis,Fatty Acid Biosynthesis,Epoxylated Fatty Acid Biosynthesis,Vernolate Biosynthesis,,
,,,,,,vernolate biosynthesis I,
,,,,,,vernolate biosynthesis II,
,,,,,,vernolate biosynthesis III,
,,,,Fatty Acid Biosynthesis Initiation,,,
,,,,Fatty Acid Biosynthesis Initiation,"fatty acid biosynthesis initiation (animals and fungi, cytoplasm)",,
,,,,Fatty Acid Biosynthesis Initiation,fatty acid biosynthesis initiation (bacteria and plants),,
,,,,Fatty Acid Biosynthesis Initiation,fatty acid biosynthesis initiation (mitochondria),,
,,,,Fatty Acid Biosynthesis Initiation,fatty acid biosynthesis initiation (plant mitochondria),,
,,,,Hydroxylated Fatty Acid Biosynthesis,,,
,,,,Hydroxylated Fatty Acid Biosynthesis,hydroxylated fatty acid biosynthesis (plants),,
,,,,Hydroxylated Fatty Acid Biosynthesis,poly-hydroxy fatty acids biosynthesis,,
,,,,Hydroxylated Fatty Acid Biosynthesis,ricinoleate biosynthesis,,
,,,,Palmitate Biosynthesis,,,
,,,,Stearate Biosynthesis,,,
,,,,Unsaturated Fatty Acid Biosynthesis,,,
,,,,fatty acid elongation -- saturated,,,
,,,,fatty acid salvage,,,
,,,,mycolate biosynthesis,,,
,,,,myristate biosynthesis (mitochondria),,,
,,,,"octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)",,,
,,,,superpathway of fatty acid biosynthesis I (E. coli),,,
,,,,superpathway of fatty acid biosynthesis II (plant),,,
,,,,superpathway of fatty acid biosynthesis initiation (E. coli),,,
,,,,superpathway of fatty acids biosynthesis (E. coli),,,
,,,,superpathway of mycolate biosynthesis,,,
,,,,ultra-long-chain fatty acid biosynthesis,,,
,,,,very long chain fatty acid biosynthesis I,,,
,,,,very long chain fatty acid biosynthesis II,,,
,,,Glycolipid Biosynthesis,,,,
,,,Glycolipid Biosynthesis,alpha-diglucosyldiacylglycerol biosynthesis,,,
,,,Glycolipid Biosynthesis,galactolipid biosynthesis I,,,
,,,Glycolipid Biosynthesis,galactolipid biosynthesis II,,,
,,,Glycolipid Biosynthesis,glucosylglycerol biosynthesis,,,
,,,Glycolipid Biosynthesis,glycolipid desaturation,,,
,,,Glycolipid Biosynthesis,phosphatidylinositol mannoside biosynthesis,,,
,,,Glycolipid Biosynthesis,polyacyltrehalose biosynthesis,,,
,,,Glycolipid Biosynthesis,rhamnolipid biosynthesis,,,
,,,Phospholipid Biosynthesis,,,,
,,,Phospholipid Biosynthesis,Cardiolipin Biosynthesis,,,
,,,Phospholipid Biosynthesis,CDP-diacylglycerol Biosynthesis,,,
,,,Phospholipid Biosynthesis,Phosphatidylcholine Biosynthesis,,,
,,,Phospholipid Biosynthesis,Phosphatidylethanolamine Biosynthesis,,,
,,,Phospholipid Biosynthesis,Phosphatidylglycerol Biosynthesis,,,
,,,Phospholipid Biosynthesis,Phosphatidylinositol Biosynthesis,,,
,,,Phospholipid Biosynthesis,Phosphatidylserine Biosynthesis,,,
,,,Phospholipid Biosynthesis,3-phosphoinositide biosynthesis,,,
,,,Phospholipid Biosynthesis,archaetidylinositol biosynthesis,,,
,,,Phospholipid Biosynthesis,archaetidylserine and archaetidylethanolamine biosynthesis,,,
,,,Phospholipid Biosynthesis,CDP-archaeol biosynthesis,,,
,,,Phospholipid Biosynthesis,D-myo-inositol-5-phosphate metabolism,,,
,,,Phospholipid Biosynthesis,phosphatidate biosynthesis (yeast),,,
,,,Phospholipid Biosynthesis,"phosphatidate metabolism, as a signaling molecule",,,
,,,Phospholipid Biosynthesis,phospholipid desaturation,,,
,,,Phospholipid Biosynthesis,"phospholipid remodeling (phosphatidate, yeast)",,,
,,,Phospholipid Biosynthesis,plasmalogen biosynthesis,,,
,,,Phospholipid Biosynthesis,superpathway of inositol phosphate compounds,,,
,,,Phospholipid Biosynthesis,superpathway of phospholipid biosynthesis I (bacteria),,,
,,,Phospholipid Biosynthesis,superpathway of phospholipid biosynthesis II (plants),,,
,,,Sphingolipid Biosynthesis,,,,
,,,Sphingolipid Biosynthesis,acylceramide biosynthesis,,,
,,,Sphingolipid Biosynthesis,ceramide de novo biosynthesis,,,
,,,Sphingolipid Biosynthesis,ceramide phosphoethanolamine biosynthesis,,,
,,,Sphingolipid Biosynthesis,gala-series glycosphingolipids biosynthesis,,,
,,,Sphingolipid Biosynthesis,ganglio-series glycosphingolipids biosynthesis,,,
,,,Sphingolipid Biosynthesis,globo-series glycosphingolipids biosynthesis,,,
,,,Sphingolipid Biosynthesis,lacto-series glycosphingolipids biosynthesis,,,
,,,Sphingolipid Biosynthesis,neolacto-series glycosphingolipids biosynthesis,,,
,,,Sphingolipid Biosynthesis,sphingolipid biosynthesis (mammals),,,
,,,Sphingolipid Biosynthesis,sphingolipid biosynthesis (plants),,,
,,,Sphingolipid Biosynthesis,sphingolipid biosynthesis (yeast),,,
,,,Sphingolipid Biosynthesis,superpathway of glycosphingolipids biosynthesis,,,
,,,Sterol Biosynthesis,,,,
,,,Sterol Biosynthesis,Ergosterol Biosynthesis,,,
,,,Sterol Biosynthesis,Iso-bile Acid Biosynthesis,,,
,,,Sterol Biosynthesis,7-dehydroporiferasterol biosynthesis,,,
,,,Sterol Biosynthesis,allopregnanolone biosynthesis,,,
,,,Sterol Biosynthesis,"bile acid biosynthesis, neutral pathway",,,
,,,Sterol Biosynthesis,cardenolide biosynthesis,,,
,,,Sterol Biosynthesis,cardenolide glucosides biosynthesis,,,
,,,Sterol Biosynthesis,cholesterol biosynthesis (plants),,,
,,,Sterol Biosynthesis,cholesterol biosynthesis I,,,
,,,Sterol Biosynthesis,"cholesterol biosynthesis II (via 24,25-dihydrolanosterol)",,,
,,,Sterol Biosynthesis,cholesterol biosynthesis III (via desmosterol),,,
,,,Sterol Biosynthesis,cycloartenol biosynthesis,,,
,,,Sterol Biosynthesis,lanosterol biosynthesis,,,
,,,Sterol Biosynthesis,parkeol biosynthesis,,,
,,,Sterol Biosynthesis,phytosterol biosynthesis (plants),,,
,,,Sterol Biosynthesis,sterol biosynthesis (methylotrophs),,,
,,,Sterol Biosynthesis,sterol:steryl ester interconversion (yeast),,,
,,,Sterol Biosynthesis,superpathway of cholesterol biosynthesis,,,
,,,Sterol Biosynthesis,ursodeoxycholate biosynthesis (bacteria),,,
,,,Sterol Biosynthesis,zymosterol biosynthesis,,,
,,,(Kdo)2-lipid A biosynthesis I (E. coli),,,,
,,,(Kdo)2-lipid A biosynthesis II (P. putida),,,,
,,,acyl-CoA hydrolysis,,,,
,,,acyl-[acyl-carrier protein] thioesterase pathway,,,,
,,,beta-D-mannosyl phosphomycoketide biosynthesis,,,,
,,,biotin-carboxyl carrier protein assembly,,,,
,,,cuticular wax biosynthesis,,,,
,,,cutin biosynthesis,,,,
,,,diacylglycerol and triacylglycerol biosynthesis,,,,
,,,diacylglycerol biosynthesis (PUFA enrichment in oilseed),,,,
,,,"diacylglyceryl-N,N,N-trimethylhomoserine biosynthesis",,,,
,,,dimycocerosyl phthiocerol biosynthesis,,,,
,,,dimycocerosyl triglycosyl phenolphthiocerol biosynthesis,,,,
,,,dolichol and dolichyl phosphate biosynthesis,,,,
,,,epoxysqualene biosynthesis,,,,
,,,glycine lipid biosynthesis,,,,
,,,lipid A-core biosynthesis (E. coli K-12),,,,
,,,lipid IVA biosynthesis (E. coli),,,,
,,,lipid IVA biosynthesis (P. putida),,,,
,,,long-chain fatty acid activation,,,,
,,,monoacylglycerol metabolism (yeast),,,,
,,,mycobacterial sulfolipid biosynthesis,,,,
,,,ornithine lipid biosynthesis,,,,
,,,p-HBAD biosynthesis,,,,
,,,phenolphthiocerol biosynthesis,,,,
,,,phosphatidylcholine acyl editing,,,,
,,,phthiocerol biosynthesis,,,,
,,,sophorolipid biosynthesis,,,,
,,,sphingomyelin metabolism,,,,
,,,stigma estolide biosynthesis,,,,
,,,sulfoquinovosyl diacylglycerol biosynthesis,,,,
,,,superpathway of (Kdo)2-lipid A biosynthesis,,,,
,,,superpathway of choline biosynthesis,,,,
,,,superpathway of lipopolysaccharide biosynthesis,,,,
